rk,team,conf,rec,adjoe,oe_rank,adjde,de_rank,barthag,rank1,proj_w,proj_l,pro_con_w,pro_con_l,con_rec,sos,ncsos,consos,proj_sos,proj_noncon_sos,proj_con_sos,elite_sos,elite_noncon_sos,opp_oe,opp_de,opp_proj_oe,opp_proj_de,con_adj_oe,con_adj_de,qual_o,qual_d,qual_barthag,qual_games,fun,conpf,conpa,conposs,conoe,conde,consosremain,conf_winpct,wab,wab_rk,fun_rk,adjt,team_key
138,Boston College,ACC,9-18,105.1277684936632,255,102.96236981630284,58,0.5595529784921767,138,10.136793948002108,20.86320605199789,3.1367939480021083,14.863206051997894,2-12,0.60113436411309,0.3842842112026335,0.8024952203870853,0.6236130837899847,0.3842842112026338,0.7964617139919604,0.7427402802337375,0.9115125479442892,112.64980728088088,107.16064796644832,113.28413272013375,106.8293258062364,106.13753435388216,102.1871540636355,109.17918644711943,102.76250923242146,0.6674231579152353,8.0,-0.1166645080379249,910.0,1040.0,933.1375,0.9752046188262716,1.1145195643728818,0.7753444416090233,0.1428571428571428,-9.61997724733688,234,358,65.54732898157174,boston college
139,Cal St. Northridge,BW,18-10,110.31149864734752,156,108.15558634653765,144,0.5565025489163047,139,20.73818035822941,11.26181964177059,13.73818035822941,6.26181964177059,11-5,0.4555346712488023,0.421843149558549,0.4808033125164923,0.4445762640264804,0.421843149558549,0.4582161327072392,0.885228731035238,0.8765679482527444,108.74869854407387,109.30802079547937,108.17240606548876,109.39519106471298,109.96788007726356,106.22217048216685,0.0,0.0,0.0,0.0,0.0602311549547061,1325.0,1267.0,1215.4749999999997,1.0901088051996135,1.0423908348588002,0.3678674134702266,0.6875,-5.163837700202788,122,55,73.2917526811939,cal st northridge
140,Rutgers,B10,11-16,111.7798841288616,133,109.81497966813998,181,0.5508111754490865,140,12.271457545213986,18.728542454786016,5.271457545213985,14.728542454786016,4-12,0.6581200988390592,0.3931576035867387,0.8402818143250295,0.6674405718051726,0.3931576035867387,0.8182962043253111,0.667211919335205,0.85882877922421,114.527367219354,105.35640181069516,114.7878913516242,105.24238559207076,114.53025850077154,109.869116205272,112.704378090869,113.51179359093356,0.4794884103238299,14.0,0.0269519282152533,1128.0,1302.0,1069.8874999999998,1.0543164585061515,1.216950380296994,0.7303537643264384,0.25,-5.1425571957119,120,116,65.47698108858383,rutgers
141,Northern Colorado,BSky,18-10,112.67100886268622,115,110.9096827747693,200,0.5451748144007027,141,19.49341024122575,11.506589758774252,9.49341024122575,8.506589758774252,8-7,0.3929052980807864,0.3681743972883438,0.4143387454342367,0.4052030775638982,0.3681743972883438,0.4319460133184654,0.8894869637048166,0.8649375288883555,109.87958035123916,112.03267769097934,109.94049293398834,111.77630190351292,110.67719206436944,110.58091015872158,149.5185767894107,127.58472134085778,0.8610884973448616,1.0,0.0104687068459219,1189.0,1158.0,1051.1125,1.1311824376553414,1.1016898762025948,0.5199823527396087,0.5333333333333333,-5.852392163285307,136,148,68.3127791694498,northern colorado
142,Valparaiso,MVC,16-13,108.87991392064887,181,107.23000354749892,127,0.5437872817466447,142,17.484212849970934,13.515787150029066,11.484212849970934,8.515787150029066,10-8,0.5037592196513757,0.3660004651870883,0.5879451251573291,0.4900713883162363,0.3660004651870883,0.5583103960372677,0.8492915279757023,0.8613587854717693,109.2756855992449,108.8251888985796,109.03050117035431,109.1748212011976,110.2746570211053,106.34284808120638,103.83909331181252,117.851187193545,0.189130160364567,3.0,0.0206094767582293,1275.0,1286.0,1193.8375,1.0679845456353985,1.077198529950684,0.2915978339567155,0.5555555555555556,-6.761632867446308,164,131,64.91840684461691,valparaiso
143,Bowling Green,MAC,16-12,106.76176968612262,230,105.15241880208566,90,0.5435576699227584,143,18.09158538996872,12.90841461003128,9.09158538996872,8.908414610031281,7-8,0.3959567201828339,0.3107933286445514,0.4697649928493456,0.3914421117407453,0.3107933286445514,0.4496884550879965,0.9023070721050864,0.9163398808115282,108.83442130238464,111.73582172501192,108.64532642605587,111.94540651464794,107.43059765506108,105.35494935869448,0.0,0.0,0.0,0.0,-0.0622458521299741,1151.0,1124.0,1054.8375,1.0911633308447983,1.0655669712159457,0.3493057662812509,0.4666666666666667,-7.947586643567308,193,312,67.98650138389891,bowling green
144,Loyola Marymount,WCC,14-15,107.57315899840822,215,105.95499986111224,101,0.543465496665882,144,15.080491173868218,15.919508826131782,6.080491173868219,11.919508826131782,5-11,0.5207256639963711,0.3914504360484102,0.6257617867040897,0.5243620662338346,0.3914504360484102,0.6203537991455303,0.8304961265116895,0.9050908364198598,111.007989310622,108.93428864491923,110.80771410226689,108.68398325317706,108.89272098111404,107.9222588454692,106.61984938692515,111.44278918699256,0.3754797816738151,5.0,-0.0345741517468717,1153.0,1244.0,1105.1125,1.0433326923729485,1.1256772500537275,0.577089898677055,0.3125,-8.317055002326892,206,259,67.3535442543812,loyola marymount
145,Montana St.,BSky,15-13,110.17237674616555,158,108.61178658130017,157,0.5409237652337943,145,17.148710223341624,13.851289776658376,11.148710223341624,6.851289776658375,9-6,0.4497229640664635,0.4473412339591177,0.4517871301594965,0.4386704260505475,0.4473412339591177,0.432408175894358,0.8707077694040279,0.8204452694263445,111.58756275843685,111.09580512201318,111.01387086462736,111.31805490415086,110.16860961585763,108.65555974109972,104.83339852491896,92.32604839001854,0.8116901710766516,2.0,-0.030148281179376,1152.0,1112.0,1019.7,1.1297440423654015,1.0905168186721583,0.3355134045686656,0.6,-7.744904890137614,191,246,65.86828340575636,montana st
146,Arkansas St.,SB,18-11,111.61339269725954,136,110.15459102552272,187,0.5377523654276748,146,19.65803327304901,11.341966726950988,10.658033273049012,7.341966726950986,9-7,0.4101689470357264,0.4705705985498121,0.3610926051805319,0.3994581052390577,0.4705705985498121,0.3480990822924019,0.8867355866646138,0.821490458865908,108.37814155189506,110.5070466569296,107.90579398384462,110.61528736724983,111.3539502898894,112.17732452702498,102.1209624542034,110.3659147995334,0.2905120920528433,3.0,0.0123520669065888,1326.0,1259.0,1161.5875,1.1415412097668065,1.0838615257137325,0.2441508991873617,0.5625,-6.322861531027757,151,144,71.69695117305639,arkansas st
147,Portland St.,BSky,18-8,103.79156186570762,275,102.45252398795132,48,0.5372631286709865,147,19.470771572273705,9.529228427726297,13.470771572273703,4.529228427726296,12-3,0.3973728479422416,0.3724675150623467,0.4156367587208311,0.409919060590517,0.3724675150623467,0.4328061161910655,0.8948368907407642,0.8752101925984112,110.4049321019554,112.65684075381282,110.41495355959366,112.33340939398144,103.65460992433415,100.85292057419966,0.0,0.0,0.0,0.0,0.0730668788731236,1116.0,1033.0,1026.475,1.087215957524538,1.0063567062032686,0.5186529035422374,0.8,-4.223456698583716,101,41,67.0127513649579,portland st
148,Kent St.,MAC,20-7,110.82395269987649,148,109.41331091975894,171,0.536763365302044,148,22.848831790226107,8.151168209773894,13.848831790226104,4.1511682097738944,11-3,0.4279326914992044,0.3866798798626467,0.466238873733151,0.4165244528939412,0.3866798798626467,0.4380788667498761,0.887013371300373,0.8786549477013477,110.46938835552628,111.55708369631384,109.97579795701218,111.88517455064094,110.08873855536451,108.45562969787213,86.63762623619654,98.59569109367158,0.1843914485456974,2.0,0.1392110154455633,1125.0,1087.0,1013.5749999999998,1.1099326640850458,1.0724416052092842,0.3395188423084139,0.7857142857142857,-2.6140059725830107,81,5,70.88931524655311,kent st
149,Merrimack,MAAC,19-9,107.8522386209004,209,106.5359926405376,111,0.5352442749867234,149,21.44501301864987,9.554986981350131,17.445013018649867,2.5549869813501327,15-2,0.3927565044834394,0.5154981642314224,0.3133354305288624,0.3736900450012543,0.5154981642314221,0.2956955794246621,0.8884821892079632,0.7853387285747642,106.66108894728724,111.0641917157566,106.0593542489423,111.33417557040184,109.38560521714,103.8983436813669,89.31148214739655,110.39160035108686,0.0804021259632584,2.0,0.0619735792956833,1225.0,1065.0,1088.0000000000002,1.1259191176470589,0.9788602941176467,0.195736423167527,0.8823529411764706,-4.547936046361484,107,50,63.53484875975329,merrimack
150,Harvard,Ivy,15-10,108.69468787734787,189,107.48602418887634,131,0.5321042852224206,150,16.70002829729569,11.29997170270431,9.70002829729569,4.299971702704309,8-3,0.403270089681875,0.3742263832875637,0.4402348069109982,0.4068676936347197,0.3742263832875637,0.4395090039818754,0.8840691106229561,0.8694183268484881,108.61583908369506,112.27803659919242,108.58719828424182,112.12343015226978,110.7479805843852,104.71949936668992,106.49564146756816,107.48270023264828,0.4735005418661836,1.0,-0.0054573216254922,788.0,724.0,690.5125,1.1411813689107728,1.048496587679441,0.4368477265750919,0.7272727272727273,-5.973067842146683,141,193,62.59884507898415,harvard
151,Troy,SB,18-11,111.50654777057372,138,110.27322350163064,188,0.5319327377976234,151,19.787802673932152,11.212197326067848,11.787802673932152,6.21219732606785,10-6,0.4255244046794205,0.4813915059091803,0.3801323849302406,0.4079045047444122,0.4813915059091803,0.3548305594587464,0.8882410521324811,0.8267099089818201,108.15349358032584,110.01761484757006,107.6588178065478,110.5879694863632,109.2165779862968,109.54455491508608,128.8579881213147,107.93621260114062,0.8846744549609777,2.0,0.0380056066712836,1189.0,1128.0,1065.2125,1.1162092070830938,1.0589436380065012,0.1524159556867922,0.625,-6.206987475588359,147,97,65.3492202718765,troy
152,North Texas,Amer,15-12,102.88146497358896,293,101.82731010249614,43,0.5295755183237764,152,17.018846556878465,13.981153443121531,8.018846556878469,9.981153443121531,6-8,0.4654632591453733,0.3990260167231856,0.5271549842516906,0.4726021173246735,0.3990260167231856,0.525740412203526,0.8566885523575057,0.8616798521060592,109.82066013226051,109.7191657461968,109.94754658484926,109.76718939596776,102.77671405471052,101.44319506205188,92.34829595094656,96.48124639957824,0.3767217802574742,3.0,-0.004480523756399,978.0,970.0,953.4249999999998,1.0257754936151249,1.0173846920313607,0.5207894100349496,0.4285714285714285,-6.680505922164758,162,190,64.90950545279605,north texas
153,Middle Tennessee,CUSA,13-14,110.77966358387629,149,109.66792200453568,177,0.5289656637054785,153,15.319372633650264,15.680627366349736,9.319372633650264,10.680627366349736,7-9,0.479351685615446,0.504395792918385,0.4621338618446754,0.4741546018703372,0.504395792918385,0.457521946793911,0.8467507470466055,0.7517885476877493,111.4559497627298,108.15498632155465,110.96864646676872,108.50178991135172,109.46657033033227,109.53095400670615,109.75863099235858,93.77845433709496,0.8593024535119874,2.0,-0.0615539363230071,1184.0,1180.0,1084.725,1.091520892392081,1.0878333218096754,0.4390742865908533,0.4375,-8.3994769450938,208,311,64.95400485649134,middle tennessee
154,Toledo,MAC,14-13,114.2656978879125,95,113.12837353131306,252,0.5287275178390917,154,16.319248040364723,14.680751959635275,10.319248040364725,7.680751959635275,8-6,0.4489585728197167,0.4640658584518172,0.4349303790184808,0.4468925925441749,0.4640658584518172,0.4344896782775446,0.8677280110799982,0.8440294327138272,110.3403069145596,110.56129149376946,110.21128384744316,110.80514931849842,114.4626086055089,113.03368729747778,116.55334182304874,116.46583731955413,0.5021592548421943,2.0,-0.0516951004608677,1130.0,1085.0,973.2000000000002,1.1611179613645704,1.1148787505137687,0.4329472256842676,0.5714285714285714,-8.173434819492373,200,297,68.34567199606465,toledo
155,Navy,Pat,23-6,105.90975380723393,247,105.01965803227765,88,0.5242453958627568,155,24.545304950877664,6.454695049122335,16.545304950877664,1.4546950491223345,15-1,0.2552585605959236,0.2944932038256322,0.2233804129717854,0.2546992918734782,0.2944932038256322,0.2259592443524779,0.934673431249728,0.8960429430573797,104.08905674454245,115.14059544700984,104.21519661098124,115.2579678450969,106.5328956225998,102.92104783981512,94.34957408815072,93.48661263613926,0.5263924189455136,1.0,0.0452464923281655,1206.0,1004.0,1047.4875,1.1513263881430569,0.9584839914557454,0.2465898953980186,0.9375,-3.310345460084206,91,83,65.20689939502272,navy
156,East Tennessee St.,SC,21-8,109.72418646758928,163,108.8321827632611,163,0.523450639972555,156,22.25107225650578,8.748927743494225,14.251072256505775,3.748927743494224,13-3,0.3110920661824646,0.3565723792736569,0.2741393117958707,0.3157331391874579,0.3565723792736568,0.2862381324585363,0.920966225929295,0.8846533651702305,106.93345989037608,114.83064132263436,107.2202439499582,114.92186627193004,108.58290238128492,107.5794376720019,108.74748560149784,109.18248326554205,0.4885247509286396,1.0,0.0215424564797148,1259.0,1105.0,1075.65,1.1704550736763817,1.0272858271742666,0.383028697759861,0.8125,-4.841007723148961,113,127,66.1515915060374,east tennessee st
157,UC Davis,BW,17-11,109.3940300723524,169,108.8112176022462,162,0.5153530962262949,157,18.32253153195272,12.677468468047284,11.322531531952718,8.677468468047282,10-7,0.4449120509854312,0.4431794896907061,0.4460331200584885,0.4554778669543638,0.4431794896907061,0.4622419744493754,0.8787015362305644,0.8606220260263355,108.59299075768352,109.60343324287255,108.26760029853013,108.96849723177336,108.01895184220812,106.80553933825168,104.37937561702842,89.41441027773956,0.855650904805152,1.0,0.0410754612257249,1307.0,1280.0,1215.8625,1.0749570777945698,1.052750619416258,0.5540921493310682,0.5882352941176471,-6.32290222613237,152,94,68.50939862277163,uc davis
158,Temple,Amer,15-12,111.74309670725889,134,111.19109497999996,207,0.5142336122576477,158,16.807050574159764,14.192949425840236,8.807050574159765,9.192949425840236,7-7,0.4493409501921477,0.42882354748101,0.4683928241382041,0.4645325297405335,0.42882354748101,0.4903223502613005,0.8676995851264507,0.8716961126172047,107.24720288638672,109.29751142887162,108.03244880390248,109.36737299659966,108.12625899456113,108.14132701029504,112.1506882624744,109.37438165398362,0.571571844160399,1.0,-0.0129430007510159,984.0,978.0,917.65,1.0723042554350788,1.0657658148531577,0.5670756916921378,0.5,-7.395580345326255,179,210,64.85845044891927,temple
159,Richmond,A10,15-13,111.83573012735228,131,111.2909272650546,211,0.5140359725547654,159,16.3645251310684,14.6354748689316,6.364525131068402,11.6354748689316,5-10,0.4837030000924429,0.3141949264307603,0.6306099972659013,0.4891717282041207,0.3141949264307603,0.6155438628182144,0.8536406154422196,0.9286020226585044,109.6105879575964,110.09009397324044,109.60567657910376,109.88965934972887,112.26674609951144,113.57655289658418,110.4947635519859,108.14072082254192,0.5615979986497461,3.0,-0.0057799285870903,1107.0,1161.0,1002.75,1.1039640987284969,1.1578160059835452,0.5402131905797803,0.3333333333333333,-7.479502551455611,182,194,67.60756099327892,richmond
160,Central Arkansas,ASun,18-11,109.13286440328363,176,108.64133587344392,158,0.5129751793357684,160,19.04632097422187,11.953679025778133,14.046320974221867,3.953679025778129,13-3,0.3501077361797068,0.4775262268664584,0.246580212496721,0.3588784572457969,0.4775262268664584,0.2731884014086523,0.8628971253980929,0.7463253012581226,109.48969563745244,114.338278654009,109.65639989689711,114.22851989503272,110.4063437736062,109.89208691001892,98.60731809756729,107.30422517115156,0.274480188908196,4.0,-0.0262455960177453,1328.0,1176.0,1102.825,1.204180173644957,1.0663523224446307,0.4860539127041033,0.8125,-6.023325311165236,142,239,67.81575346399744,central arkansas
161,Winthrop,BSth,20-9,112.46909139329674,120,112.0063029953559,229,0.5118522503351758,161,21.434678701335216,9.565321298664784,13.434678701335216,2.565321298664784,12-2,0.3603714123774346,0.4000219417473156,0.3178887023382762,0.3550140944548182,0.4000219417473156,0.3128192376181018,0.8704809082850911,0.8035810190736836,107.8119322246336,111.60415201250645,107.55467348858149,111.7493399638047,109.6176527544043,110.21734956975146,113.66850352973609,104.23819826686164,0.7302691498878097,3.0,0.0517049661906096,1130.0,1036.0,991.2625,1.139960404030214,1.0451318394471696,0.2773329845768811,0.8571428571428571,-4.099803397173885,98,67,68.96024551441164,winthrop
162,Penn,Ivy,13-11,107.98653302227048,206,107.79626262462683,138,0.5050699944312305,162,14.993432272653097,12.006567727346903,7.993432272653093,6.006567727346907,6-5,0.4724796397395688,0.4779524996456019,0.4660117143960751,0.4599774820187119,0.4779524996456019,0.4432863942223141,0.8767510918394775,0.854798318510948,110.4299031603124,110.53145016425285,109.664733984048,110.3820321334137,105.41843396790844,105.3136890161596,107.50174478860824,116.86513771538324,0.2767970118390322,2.0,0.0131369400852285,811.0,796.0,746.4875,1.08642140692242,1.066327299519416,0.3599602202518572,0.5454545454545454,-6.590708946406973,159,141,68.84152123772125,penn
163,Eastern Washington,BSky,11-17,112.96820612160748,111,112.8419962806979,247,0.5032137461431958,163,13.112910591844608,17.887089408155386,11.112910591844608,6.887089408155391,9-6,0.5135103261242445,0.5847951619381588,0.451730135085519,0.4986920992378378,0.5847951619381592,0.4365065539542727,0.8453463054294609,0.7623734572202131,110.66613392502148,109.2172231035888,110.44666717865589,109.75405105423609,112.9358098777498,108.97371051460767,116.29290209152852,111.41681381142084,0.6207160162176539,2.0,-0.0734749646733277,1163.0,1107.0,1013.775,1.147197356415378,1.0919582747651106,0.3603886482980409,0.6,-10.681763605099714,253,330,67.7865618345496,eastern washington
